Name,Branch,Place,Exams Accepted,Fees
"Amiraj College of Engineering and Technology, Ahmedabad",BE Electrical Engineering,"Khoraj, Gujarat",NA,"Fees:  ₹ 304,000"
"Mahaveer Swami Institute of Technology, Sonipat",B.Tech Electrical Engineering,"Jagdishpur, Haryana",JEE,"Fees:  ₹ 348,000"
"Sandip Institute of Technology and Research Center, Nashik",B.Tech Electrical Engineering,"Mahiravni, Maharashtra",JEE,"Fees:  ₹ 364,000"
"Dr Babasaheb Ambedkar College of Engineering and Research, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Government Engineering College, Dahod",BE Electrical Engineering,"Dahod, Gujarat",NA,"Fees:  ₹ 6,000"
"Future Institute of Engineering and Technology, Bareilly",B.Tech Electrical Engineering,"Bareilly, Uttar Pradesh",UPSEE,"Fees:  ₹ 288,000"
"Hooghly Engineering and Technology College, Hooghly",B.Tech Electrical Engineering,"Hooghly, West Bengal",JEE,"Fees:  ₹ 380,300"
"Hi Tech Institute of Engineering and Technology, Ghaziabad",B.Tech Electrical Engineering,"Ghaziabad, Uttar Pradesh",NA,"Fees:  ₹ 300,000"
"Faculty of Engineering and Technology, Agra College, Agra",B.Tech Electrical Engineering,"Agra, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Guru Gobind Singh College of Engineering and Research Centre, Nashik",BE Electrical Engineering,"Nashik, Maharashtra",JEE,"Fees:  ₹ 244,000"
Indian Institute of Technology Jammu,B.Tech Electrical Engineering,"Jammu, Jammu and Kashmir",JEE,"Fees:  ₹ 852,800"
"Arunodaya University, Itanagar",B.Tech Electrical Engineering,"Itanagar, Arunachal Pradesh",NA,NA
"Shri S'ad Vidya Mandal Institute of Technology, Bharuch",BE Electrical Engineering,"Bharuch, Gujarat",NA,"Fees:  ₹ 224,000"
"Vilasrao Deshmukh Foundation Group of Institutions- School of Engineering and Technology, Latur",BE Electrical Engineering,"Harangul Bk., Maharashtra",NA,Exams:  MAHA CET 
"BN College of Engineering and Technology, Lucknow",B.Tech Electrical Engineering,"Bargadi Magath, Uttar Pradesh",NA,"Fees:  ₹ 225,200"
"Dr Subhash Technical Campus, Junagadh",B.Tech Electrical Engineering,"Khamdhrol, Gujarat",NA,Exams:  GUJCET 
"KK College of Engineering and Management, Dhanbad",B.Tech Electrical Engineering,"Dhanbad, Jharkhand",NA,"Exams:  JEE Main ,  JEECE "
"Prasad Institute of Technology, Jaunpur",B.Tech Electrical Engineering,"Jaunpur, Uttar Pradesh",NA,NA
"Alamuri Ratnamala Institute of Engineering and Technology, Thane",BE Electrical Engineering,"Thane, Maharashtra",JEE,"Fees:  ₹ 350,120"
"Geetanjali Institute of Technical Studies, Udaipur",B.Tech Electrical Engineering,"Dabok, Rajasthan",NA,"Fees:  ₹ 280,000"
"Babu Banarasi Das Northern India Institute of Technology, Lucknow",B.Tech Electrical Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 328,000"
"Institute of Advanced Studies in Education, Churu",B.Tech Electrical Engineering,"Jaisangsar, Rajasthan",NA,NA
"Manav Bharti University, Solan",B.Tech Electrical Engineering,"Dhako, Himachal Pradesh",NA,NA
"Shri Venkateshwara University, Amroha",B.Tech Electrical Engineering,"Amroha, Uttar Pradesh",NA,NA
"Rama University, Kanpur",B.Tech Electrical Engineering,"Mandhana, Uttar Pradesh",NA,NA
"Swami Rama Himalayan University, Dehradun",B.Tech Electrical Engineering,"Dehradun, Uttarakhand",JEE,"Fees:  ₹ 931,750"
"Ranchi University, Ranchi",B.Tech Electrical Engineering,"Ranchi, Jharkhand",NA,NA
"Sophitorium Engineering College, Khordha",B.Tech Electrical Engineering,"Khurdha, Odisha",NA,NA
"Saraswati Education Society’s Group of Institutions- Faculty of Engineering, Raigad",B. Tech Electrical Engineering,"Diksal, Maharashtra",NA,NA
"Shri Ram Institute of Technology, Jabalpur",BE Electrical Engineering,"Jabalpur, Madhya Pradesh",JEE,"Fees:  ₹ 220,000"
"Shri Jaykumar Rawal Institute of Technology, Dondaicha",B.Tech Electrical Engineering,"Dondaicha, Maharashtra",NA,NA
"Sri Sai College of Engineering and Technology, Pathankot",B.Tech Electrical Engineering,"Bungal, Punjab",JEE,"Fees:  ₹ 314,000"
"Yadavrao Tasgaonkar Institute of Engineering and Technology, Raigad",B.Tech Electrical Engineering,"Karjat, Maharashtra",NA,NA
"Aryabhatta Institute of Engineering and Management, Durgapur",B.Tech Electrical Engineering,"Burdwan, West Bengal",JEE,"Fees:  ₹ 300,000"
"Apex Institute of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Murlipura at Mishra Ka Barh, Rajasthan",NA,"Fees:  ₹ 200,000"
"Bells Institute of Management and Technology, Shimla",B.Tech Electrical Engineering,"Shimla, Himachal Pradesh",NA,Exams:  JEE Main 
"Arya Institute of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 315,500"
"University of Burdwan, Bardhaman",BE Electrical Engineering,"Bardhaman, West Bengal",NA,"Fees:  ₹ 223,400"
"Rayat Bahra University, Mohali",B.Tech Electrical Engineering,"Sahauran, Punjab",NA,NA
"Sobhasaria Group of Institutions, Sikar",B.Tech Electrical Engineering,"Sikar, Rajasthan",JEE,"Fees:  ₹ 314,000"
"Shree Swami Atmanand Saraswati Institute of Technology, Surat",B.Tech Electrical Engineering,"Surat, Gujarat",GUJCET,"Fees:  ₹ 292,000"
"Nalanda Institute of Technology, Chandaka",B.Tech Electrical Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 284,000"
"MG Institute of Management and Technology, Lucknow",B.Tech Electrical Engineering,"Lucknow, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Modi Institute of Technology, Kota",B.Tech Electrical Engineering,"Daulatganj at, Rajasthan",JEE,"Fees:  ₹ 320,000"
"Tripura Institute of Technology, Agartala",B.Tech Electrical Engineering,"Agartala, Tripura",JEE,"Fees:  ₹ 42,000"
"Shekhawati Institute of Engineering and Technology, Sikar",B.Tech Electrical Engineering,"Sikar, Rajasthan",NA,NA
"Om Engineering College, Junagadh",BE Electrical Engineering,"Kathrota, Gujarat",NA,"Fees:  ₹ 268,000"
"Geeta Institute of Management and Technology, Kurukshetra",B.Tech Electrical Engineering,"Kanipla, Haryana",NA,"Fees:  ₹ 263,570"
"Ashoka Institute of Technology and Management, Rajnandgaon",BE Electrical Engineering,"Rajnandgaon, Chhattisgarh",NA,NA
"Apex Group of Institutions, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 200,000"
"GH Raisoni College of Engineering and Management, Ahmednagar",BE Electrical Engineering,"Ahmednagar, Maharashtra",JEE,"Fees:  ₹ 340,680"
"Adsul's Technical Campus, Ahmednagar",BE Electrical Engineering,"Chas, Maharashtra",NA,NA
"Bapurao Deshmukh College of Engineering, Wardha",BE Electronics and Power Engineering,"Wardha, Maharashtra",JEE,"Fees:  ₹ 389,800"
"Central College of Engineering and Management, Raipur",BE Electrical Engineering,"Raipur, Chhattisgarh",NA,Exams:  JEE Main 
"Saffrony Institute of Technology, Linch",BE Electrical Engineering,"Linch, Gujarat",JEE,"Fees:  ₹ 296,000"
"Future Institute of Technology, Kolkata",B.Tech Electrical Engineering,"Kolkata, West Bengal",JEE,"Fees:  ₹ 363,500"
"Mahaveer Institute of Technology and Science, Jadan",B.Tech Electrical Engineering,"Pali, Rajasthan",NA,"Fees:  ₹ 380,000"
"Jagannath University, Jhajjar",B.Tech Electrical Engineering,"Bahadurgarh, Haryana",NA,Exams:  JEE Main 
"Swami Vivekanand Institute of Engineering and Technology, Patiala",B.Tech Electrical Engineering,"Patiala, Punjab",NA,"Fees:  ₹ 346,840"
"Tawi Engineering College, Pathankot",B.Tech Electrical Engineering,"Pathankot, Punjab",NA,Exams:  JEE Main 
"Ashoka Institute of Technology and Management, Varanasi",B.Tech Electrical Engineering,"Varanasi, Uttar Pradesh",UPSEE,"Fees:  ₹ 338,800"
"Synergy Institute of Engineering and Technology, Dhenkanal",B.Tech Electrical Engineering,"Dhenkanal, Odisha",JEE,"Fees:  ₹ 302,000"
"Punjab College of Engineering and Technology, Mohali",B.Tech Electrical Engineering Part Time,"Malakpur, Punjab",NA,"Fees:  ₹ 352,944"
"Seacom Engineering College, Howrah",B.Tech Electrical Engineering,"Jala Dhulagiri, West Bengal",NA,"Fees:  ₹ 1,120,000"
"Aryan Institute of Engineering and Technology, Bhubaneswar",B.Tech Electrical Engineering,"Mundala, Odisha",JEE,"Fees:  ₹ 252,000"
"Apex Institute of Management and Technology, Karnal",B.Tech Electrical Engineering,"Bahlolpur Viran, Haryana",NA,NA
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",B.Tech Electrical Engineering,"Kolhapur, Maharashtra",NA,NA
"SS Agrawal Colleges, Navsari",B.Tech Electrical Engineering,"Navsari, Gujarat",NA,NA
"DN Patel College of Engineering, Nandurbar",BE Electrical Engineering,"Shahada, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Late GN Sapkal College of Engineering, Nashik",BE Electrical Engineering,"Nashik, Maharashtra",JEE,"Fees:  ₹ 240,000"
"Rawal Institute of Engineering and Technology, Faridabad",B.Tech Electrical Engineering,"Faridabad, Haryana",NA,NA
"Narnarayan Shastri Institute of Technology, Ahmedabad",B.Tech Electrical Engineering,"Ahmedabad, Gujarat",JEE,"Fees:  ₹ 252,000"
"Prayag Institute of Technology and Management, Allahabad",B.Tech Electrical Engineering,"Allahabad, Uttar Pradesh",NA,Exams:  UPSEE 
"Synergy Institute of Technology, Bhubaneswar",B.Tech Electrical Engineering,"Bhubaneswar, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Seemanta Engineering College, Mayurbhanj",B.Tech Electrical Engineering,"Mayurbhanj, Odisha",JEE,"Fees:  ₹ 196,000"
"Baba Farid College of Engineering and Technology, Bathinda",B.Tech Electrical Engineering,"Buladewala, Punjab",JEE,"Fees:  ₹ 339,000"
"Einstein Academy of Technology and Management, Khordha",B.Tech Electrical Engineering,"Bajpur, Odisha",JEE,"Fees:  ₹ 231,500"
"Bishop Jerome Institute, Kollam",B.Tech Electrical Engineering,"Kollam, Kerala",KEAM,"Fees:  ₹ 300,000"
"IITT College of Engineering, Kala Amb",B.Tech Electrical Engineering,"Kala Amb, Himachal Pradesh",NA,"Fees:  ₹ 240,000"
"Poornima Institute of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 308,000"
"Bhubaneswar College of Engineering, Khordha",B.Tech Electrical Engineering,"Ambhabil, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Dr AD Shinde College of Engineering, Kolhapur",BE Electrical Engineering,"Gadhinglaj, Maharashtra",NA,NA
"Pacific University, Udaipur",B.Tech Electrical Engineering,"Chandresh Vihar, Rajasthan",NA,NA
"Pratap University, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"Jai Narain Vyas University, Jodhpur",BE Electrical Engineering,"Jodhpur, Rajasthan",NA,NA
"Alakh Prakash Goyal Shimla University, Shimla",B.Tech Electrical Engineering,"Taradevi, Himachal Pradesh",NA,Exams:  JEE Main 
"Madhav University, Sirohi",B.Tech Electrical Engineering,"Bharja, Rajasthan",NA,NA
"Vidarbha Institute of Technology, Nagpur",BE Electrical Engineering,"Uti, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"KCE Society's College of Engineering and Information Technology, Jalgaon",BE Electrical Engineering,"Jalgaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Prestige Institute of Engineering and Science, Indore",BE Electrical Engineering,"Indore, Madhya Pradesh",NA,"Fees:  ₹ 208,000"
"Universal College of Engineering and Research, Pune",BE Electrical Engineering,"Shindevadi, Maharashtra",JEE,"Fees:  ₹ 293,120"
"Aryabhatta College of Engineering and Research Centre, Ajmer",B.Tech Electrical Engineering,"Ajmer, Rajasthan",NA,NA
"Pacific Institute of Technology, Udaipur",B.Tech Electrical Engineering,"Udaipur, Rajasthan",NA,"Fees:  ₹ 220,000"
"Arun Muchhala Engineering College, Amreli",BE Electrical Engineering,"Dhari, Gujarat",NA,NA
"Azad Institute of Engineering and Technology, Lucknow",B.Tech Electrical Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 350,000"
"Indraprastha Institute of Management and Technology, Saharanpur",B.Tech Electrical Engineering,"Badheri Kauli, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Greater Kolkata College of Engineering and Management, Baruipur",B.Tech Electrical Engineering,"Baruipur, West Bengal",NA,Exams:  WBJEE 
"Ajmer Institute of Technology, Ajmer",B.Tech Electrical Engineering,"Ajmer, Rajasthan",NA,NA
"JRE Group of Institutions, Greater Noida",B.Tech Electrical Engineering,"Greater Noida, Uttar Pradesh",NA,"Fees:  ₹ 6,00,000"
"Ideal Institute of Technology, Wada",BE Electrical Engineering,"Posheri, Maharashtra",JEE,"Fees:  ₹ 2,64,000"
"Ramchandra Chandravansi Institute of Technology, Bishrampur",B.Tech Electrical Engineering,"Bisrampur, Jharkhand",NA,Exams:  JEE Main 
"Jodhpur National University, Jodhpur",B.Tech Electrical Engineering,"Jodhpur, Rajasthan",NA,"Fees:  ₹ 3,41,000"
"NBN Sinhgad School of Engineering, Ambegaon",BE Electrical Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 4,17,608"
"Sir JC Bose School of Engineering, Hooghly",B.Tech Electrical Engineering,"Chandannagar, West Bengal",NA,Exams:  WBJEE 
"OmDayal Group of Institutions, Howrah",B.Tech Electrical Engineering,"Mahespur, West Bengal",JEE,"Fees:  ₹ 3,16,000"
"Universal College of Engineering and Technology, Gandhinagar",BE Electrical Engineering,"Kalol, Gujarat",GUJCET,"Fees:  ₹ 1,84,000"
"Surendra Institute of Engineering and Management, Siliguri",B.Tech Electrical Engineering,"Patharghata, West Bengal",JEE,"Fees:  ₹ 3,61,000"
"Krishna Engineering College, Bhilai",BE Electrical Engineering,"Bhilai, Chhattisgarh",JEE,"Fees:  ₹ 2,94,800"
"DNM Institute of Engineering and Technology, Lucknow",B.Tech Electrical Engineering,"Sarai Sahjadi, Uttar Pradesh",NA,Exams:  UPSEE 
"Kurukshetra Institute of Technology and Management, Kurukshetra",B.Tech Electrical Engineering,"Garhi Roran, Haryana",NA,"Fees:  ₹ 3,11,000"
"Brainware Group of Institutions, Kolkata",B.Tech Electrical Engineering,"Kolkata, West Bengal",WBJEE,"Fees:  ₹ 3,49,000"
"Arya College of Engineering and Research Centre, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 3,15,500"
"Aravali Institute of Technical Studies, Udaipur",B.Tech Electrical Engineering,"Eklingpura, Rajasthan",NA,"Fees:  ₹ 2,80,000"
"Guru Nanak Institute of Engineering and Technology, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",JEE,"Fees:  ₹ 3,37,680"
"Dumkal Institute of Engineering and Technology, Murshidabad",B.Tech Electrical Engineering,"Murshidabad, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Government Engineering College, Jhalawar",B.Tech Electrical Engineering,"Moondla Khera, Rajasthan",NA,Exams:  JEE Main 
"Bhadrak Institute of Engineering and Technology, Bhadrak",B.Tech Electrical Engineering,"Bhadrak, Odisha",JEE,"Fees:  ₹ 1,88,000"
"Bengal College of Engineering, Durgapur",B.Tech Electrical Engineering,"Durgapur, West Bengal",JEE,"Fees:  ₹ 3,58,000"
"Dattakala Group of Institution, Pune",BE Electrical Engineering,"Pune, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Jaipur Institute of Technology- Group of Institutions, Jaipur",B.Tech Electrical Engineering,"Kalwara, Rajasthan",JEE,"Fees:  ₹ 3,15,500"
"Shri Ramdeobaba Kamla Nehru Engineering College, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,"Fees:  ₹ 4,85,000"
"Nanhi Pari Seemant Engineering Institute, Pithoragarh",B.Tech Electrical Engineering,"Pithoragarh, Uttarakhand",JEE,"Fees:  ₹ 2,28,700"
"Rajasthan Institute of Engineering and Technology, Chittorgarh",B.Tech Electrical Engineering,"Semalpura, Rajasthan",NA,NA
"Capital University, Koderma",B.Tech Electrical Engineering,"Koderma, Jharkhand",NA,NA
"Bhivarabai Sawant College of Engineering and Research, Pune",BE Electrical Engineering,"Mokarwadi, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Maulana Mukhtar Ahmad Nadvi Technical Campus, Nashik",BE Electrical Engineering,"Malegaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Maharana Pratap Engineering College, Kanpur",B.Tech Electrical Engineering,"Mandhana, Uttar Pradesh",NA,"Fees:  ₹ 4,14,300"
"United College of Engineering and Management, Allahabad",B.Tech Electrical Engineering,"Allahabad, Uttar Pradesh",NA,"Fees:  ₹ 3,33,700"
"Rajaram Shinde College of Engineering, Chiplun",BE Electrical Engineering,"Chiplun, Maharashtra",NA,"Fees:  ₹ 150,828"
"Pandit Dev Prabhakar Shastri College of Technology, Chhatarpur",B.Tech Electrical Engineering,"Chhatarpur, Madhya Pradesh",NA,NA
"GD Rungta College of Engineering and Technology, Bhilai",BE Electrical Engineering,"Bhilai, Chhattisgarh",CG,"Fees:  ₹ 272,800"
"Govindrao Wanjari College of Engineering and Technology, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,"Fees:  ₹ 332,000"
"Gandhi Institute of Excellent Technocrats, Bhubaneswar",B.Tech Electrical Engineering,"Ghangapatna, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Jhulelal Institute of Technology, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",JEE,"Fees:  ₹ 342,052"
"Hi-Tech Institute of Technology, Bhubaneswar",B.Tech Electrical Engineering,"Khurdha, Odisha",JEE,"Fees:  ₹ 256,000"
"Hindu College of Engineering, Sonipat",B.Tech Electrical Engineering,"Sonipat, Haryana",JEE,"Fees:  ₹ 305,340"
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology, Khalapur",B.Tech Electrical Engineering,"Kumbhivali, Maharashtra",NA,NA
"Manav School of Engineering and Technology, Akola",BE Electrical Engineering,"Balapur, Maharashtra",JEE,"Fees:  ₹ 172,000"
"Supreme Knowledge Foundation Group of Institutions, Hooghly",B.Tech Electrical Engineering,"Chandannagar, West Bengal",JEE,"Fees:  ₹ 396,850"
"IK Gujral Punjab Technical University Campus, Batala",B.Tech Electrical Engineering Lateral Entry,"Batala, Punjab",NA,NA
"MATS University, Raipur",B.Tech Electrical Engineering,"Gullu, Chhattisgarh",NA,NA
"VPMs Maharshi Parshuram College of Engineering, Ratnagiri",BE Electrical Engineering,"Velaneshwar, Maharashtra",NA,"Fees:  ₹ 233,200"
"Shobhit University, Gangoh",B.Tech Electrical Engineering,"Mohammadpur Road, Uttar Pradesh",JEE,"Fees:  ₹ 331,100"
"Rayat Institute of Engineering and Information Technology, Ropar Campus, Ropar",B.Tech Electrical Engineering,"Rail, Punjab",NA,"Fees:  ₹ 343,000"
"Vikrant Institute of Technology and Management, Gwalior",BE Electrical Engineering,"Ratwai, Madhya Pradesh",NA,Exams:  JEE Main 
"Regional College for Education Research and Technology, Sitapura",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 280,000"
"Thakur Shivkumarsingh Memorial Engineering College, Burhanpur",B.Tech Electrical Engineering,"Nimbola, Madhya Pradesh",NA,NA
"Technocrats Institute of Technology Excellence, Bhopal",B.Tech Electrical Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 297,600"
"Sunrise Institute of Engineering Technology and Management, Unnao",B.Tech Electrical Engineering,"Unnao, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Sakshi Institute of Technology and Management, Guna",BE Electrical Engineering,"Guna, Madhya Pradesh",NA,Exams:  JEE Main 
"Silicon Institute of Technology, Sambalpur",B.Tech Electrical Engineering,"Sambalpur, Odisha",JEE,"Fees:  ₹ 340,000"
"CT Institute of Technology, Jalandhar",B.Tech Electrical Engineering,"Jalandhar, Punjab",NA,NA
"Mata Rajkaur Institute of Engineering and Technology, Rewari",B.Tech Electrical Engineering,"Rewari, Haryana",NA,Exams:  JEE Main 
"Pacific College of Engineering, Udaipur",B.Tech Electrical Engineering,"Udaipur, Rajasthan",NA,NA
"Shatabdi Institute of Engineering and Research, Nashik",BE Electrical Engineering,"Agaskhind, Maharashtra",NA,NA
"Lakshya Institute, Shahjahanpur",B.Tech Electrical Engineering,"Adampur, Uttar Pradesh",NA,Exams:  UPSEE 
"Sagar Institute of Technology and Management, Barabanki",B.Tech Electrical Engineering,"Barabanki, Uttar Pradesh",UPSEE,"Fees:  ₹ 321,000"
"GCRG Group of Institutions, Lucknow",B.Tech Electrical Engineering,"Rampur Devrai, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"JK Institute of Engineering, Bilaspur",B.Tech Electrical Engineering,"Bilaspur, Chhattisgarh",NA,"Exams:  JEE Main ,  CG PET "
"ITM College of Engineering, Nagpur",BE Electrical Engineering,"Kamptee, Maharashtra",NA,NA
"IPS College of Technology and Management, Gwalior",B.Tech Electrical Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 2,36,000"
"DPG Institute of Technology and Management, Gurgaon",B.Tech Electrical Engineering,"Gurgaon, Haryana",JEE,"Fees:  ₹ 3,57,500"
"Ferozepur College of Engineering and Technology, Ferozepur",B.Tech Electrical Engineering,"Moga, Punjab",NA,NA
"Alpine Institute of Technology, Ujjain",BE Electrical Engineering,"Ujjain, Madhya Pradesh",JEE,"Fees:  ₹ 2,14,400"
"Hansaba College of Engineering and Technology, Sidhpur",BE Electrical Engineering,"Siddhpur, Gujarat",JEE,"Fees:  ₹ 2,96,000"
"CBS Group of Institutions, Delhi",B.Tech in Electrical Engineering,"New Delhi, Delhi",NA,Exams:  JEE Main 
"SAL Institute of Engineering, Ahmedabad",B. Tech Electrical Engineering,"Ahmedabad, Gujarat",NA,NA
"Punjab Institute of Technology, Rajpura",B.Tech Electrical Engineering,"Rajpura, Punjab",NA,NA
"Compucom Institute of Technology and Management, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"VM Institute of Engineering and Technology, Nagpur",BE Electrical Engineering,"Dongargaon, Maharashtra",NA,Exams:  MAHA CET 
"National Power Training Institute, Nagpur",B.Tech Power Engineering,"Nagpur, Maharashtra",NA,Exams:  MAHA CET 
"Suresh Gyan Vihar University, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 5,60,000"
"IIMT University, Meerut",B.Tech Electrical Engineering,"Meerut, Uttar Pradesh",NA,NA
"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",B.Tech Electrical Engineering,"Solapur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Government Engineering College, Palanpur",B.Tech Electrical Engineering,"Jagana, Gujarat",NA,NA
"SR Group of Institutions, Jhansi",B.Tech Electrical Engineering,"Jhansi, Uttar Pradesh",JEE,"Fees:  ₹ 3,08,400"
"Tatva Institute of Technological Studies, Modasa",B.Tech Electrical Engineering,"Modasa, Gujarat",NA,"Exams:  JEE Main ,  GUJCET "
"St Wilfred's Institute of Technology, Mumbai",Electrical Engineering,"Vichumbe, Maharashtra",NA,NA
"Krupajal Engineering College, Bhubaneswar",B.Tech Electrical Engineering,"Bhubaneshwar, Odisha",JEE,"Fees:  ₹ 3,08,000"
"Anwarul-Uloom College of Engineering and Technology, Vikarabad",B.Tech Electrical Engineering,"Rangareddy, Telangana",NA,Exams:  TS EAMCET 
"BR Harne College of Engineering and Technology, Thane",BE Electrical Engineering,"Karav, Maharashtra",JEE,"Fees:  ₹ 3,70,000"
"Akal College of Engineering and Technology, Sirmour",B.Tech Electrical Engineering,"Baru Sahib, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Alwar Institute of Engineering and Technology, Alwar",B.Tech Electrical Engineering,"Alwar, Rajasthan",NA,"Fees:  ₹ 3,15,500"
"Hasmukh Goswami College of Engineering, Ahmedabad",BE Electrical Engineering,"Raipur, Gujarat",GUJCET,"Fees:  ₹ 2,00,000"
"IMPS College of Engineering and Technology, Malda",B.Tech Electrical Engineering,"Atgama, West Bengal",JEE,"Fees:  ₹ 3,23,700"
"Sant Gajanan Maharaj College of Engineering, Mahagaon",B.Tech Electrical Engineering,"Chinchewadi, Maharashtra",JEE,"Fees:  ₹ 2,33,120"
"Rungta Engineering College, Bhilai",BE Electrical Engineering,"Bhilai, Chhattisgarh",JEE,"Fees:  ₹ 2,64,620"
"Himalayan Institute of Management and Technology, New Delhi",B.Tech Electrical Engineering,"New Delhi, Delhi",NA,NA
"Maharana Pratap University of Agriculture and Technology, Udaipur",B.Tech Electrical Engineering,"Udaipur, Rajasthan",NA,Exams:  JEE Main 
"Vishveshwarya Group of Institutions, Gautam Buddha Nagar",B.Tech Electrical Engineering,"Dadri, Uttar Pradesh",UPSEE,"Fees:  ₹ 390,000"
"Vidhyadeep Institute of Engineering and Technology, Surat",BE Electrical Engineering,"Bolav, Gujarat",GUJCET,"Fees:  ₹ 288,000"
"Samanta Chandra Sekhar Institute of Technology Management, Semiliguda",B.Tech Electrical Engineering,"Koraput, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Nagpur Institute of Technology, Nagpur",BE Electrical Engineering,"Mahurzari, Maharashtra",MAHA,"Fees:  ₹ 296,000"
"TR Abhilashi Memorial Institute of Engineering and Technology, Mandi",B.Tech Electrical Engineering,"Sadar, Himachal Pradesh",NA,Exams:  JEE Main 
"Suddhananda Engineering and Research Centre, Bhubaneswar",B.Tech Electrical Engineering,"Ara, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"St Soldier Institute of Engineering and Technology, Jalandhar",B.Tech Electrical Engineering,"Gopalpur Alias Bidh, Punjab",NA,"Fees:  ₹ 300,000"
"Wainganga College of Engineering and Management, Nagpur",BE Electrical Engineering,"Sirul, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"JSPM's Bhivarabai Sawant Institute of Technology and Research for Women, Satara",B. Tech Electrical Engineering,"Pune, Maharashtra",NA,NA
"KC Institute of Technology, Pandoga",B.Tech Electrical Engineering,"Pandoga, Himachal Pradesh",NA,Exams:  JEE Main 
"Lakhmi Chand Institute of Technology, Bilaspur",BE Electrical Engineering,"Bodri, Chhattisgarh",JEE,"Fees:  ₹ 280,420"
"Prabhat Engineering College, Kanpur",B.Tech Electrical Engineering,"Kanpur Dehat, Uttar Pradesh",UPSEE,"Fees:  ₹ 295,800"
"Konark Institute of Science and Technology, Jatani",B.Tech Electrical Engineering,"Jatni, Odisha",JEE,"Fees:  ₹ 272,000"
"Kishanganj College of Engineering and Technology, Kishanganj",B.Tech Electrical Engineering,"Kishanganj, Bihar",NA,NA
"SD College of Engineering and Technology, Muzaffarnagar",B.Tech Electrical Engineering,"Muzaffarnagar, Uttar Pradesh",JEE,"Fees:  ₹ 220,000"
"Sahakar Maharshi Shankarrao Mohite-Patil Institute of Technology and Research, Solapur",BE Electrical Engineering,"Solapur, Maharashtra",NA,Exams:  MAHA CET 
"Arrdekta Institute of Technology, Sabarkantha",BE Electrical Engineering,"Khedbrahma, Gujarat",GUJCET,"Fees:  ₹ 224,000"
"Babu Sunder Singh Institute of Technology and Management, Lucknow",B.Tech Electrical Engineering,"Lucknow, Uttar Pradesh",NA,NA
"International Institute of Technology and Business, Sonipat",B.Tech Electrical Engineering,"Jhundpur, Haryana",NA,Exams:  JEE Main 
